id,happiness
8001,3.5934088230133057
8002,3.1393983364105225
8003,3.417304039001465
8004,4.291346549987793
8005,3.307758092880249
8006,4.157406330108643
8007,3.9847519397735596
8008,4.446188926696777
8009,4.0653181076049805
8010,2.6199092864990234
8011,3.2258212566375732
8012,3.7095611095428467
8013,4.191257476806641
8014,3.596837282180786
8015,3.840719699859619
8016,4.516273498535156
8017,3.6492905616760254
8018,4.40980339050293
8019,3.959416389465332
8020,3.9958009719848633
8021,4.001943111419678
8022,3.7059082984924316
8023,3.9852983951568604
8024,3.8136253356933594
8025,3.3080894947052
8026,4.017668724060059
8027,4.201416969299316
8028,4.123161315917969
8029,4.219357490539551
8030,4.247401237487793
8031,3.7398438453674316
8032,3.9374961853027344
8033,4.118854522705078
8034,3.3454699516296387
8035,3.613656997680664
8036,4.504161357879639
8037,3.9592485427856445
8038,4.090380668640137
8039,3.5563337802886963
8040,4.240061283111572
8041,4.224126815795898
8042,3.6858065128326416
8043,3.841616630554199
8044,3.921330690383911
8045,4.28590726852417
8046,3.9547958374023438
8047,4.168176651000977
8048,3.98712158203125
8049,3.941173553466797
8050,4.4052228927612305
8051,3.7894272804260254
8052,4.118037700653076
8053,3.1424379348754883
8054,3.9385316371917725
8055,4.215301513671875
8056,2.6417555809020996
8057,3.7496814727783203
8058,3.2427079677581787
8059,3.1314570903778076
8060,4.209042549133301
8061,3.248243808746338
8062,3.58555006980896
8063,4.0353546142578125
8064,4.080604553222656
8065,4.07685661315918
8066,4.156338214874268
8067,4.146751403808594
8068,3.986790657043457
8069,3.550269365310669
8070,3.992968797683716
8071,4.024130344390869
8072,4.506333351135254
8073,3.6667776107788086
8074,3.86600661277771
8075,2.8922371864318848
8076,3.6182260513305664
8077,3.6195831298828125
8078,3.9021081924438477
8079,4.6250529289245605
8080,3.8482556343078613
8081,3.834451198577881
8082,3.8201487064361572
8083,4.446683883666992
8084,4.271048069000244
8085,4.441054344177246
8086,3.9739737510681152
8087,3.883358955383301
8088,4.035866737365723
8089,3.5308263301849365
8090,3.740307331085205
8091,4.203066825866699
8092,3.902336597442627
8093,4.164551734924316
8094,4.128287315368652
8095,4.622707366943359
8096,3.4581310749053955
8097,4.106809616088867
8098,3.914480447769165
8099,3.5650014877319336
8100,4.031580924987793
8101,4.2180399894714355
8102,4.11414909362793
8103,3.581200361251831
8104,4.509544372558594
8105,4.032449722290039
8106,4.188875198364258
8107,4.270181655883789
8108,4.1642985343933105
8109,3.785733461380005
8110,3.7236573696136475
8111,4.279078483581543
8112,3.696254014968872
8113,4.018189430236816
8114,4.631721496582031
8115,4.0948591232299805
8116,3.9228146076202393
8117,3.6997933387756348
8118,3.6407365798950195
8119,3.935570240020752
8120,4.49526309967041
8121,2.743142604827881
8122,4.0947113037109375
8123,3.5596961975097656
8124,3.9486169815063477
8125,4.0781097412109375
8126,4.596938610076904
8127,2.3320610523223877
8128,4.010537624359131
8129,3.8689815998077393
8130,3.938323974609375
8131,3.9205121994018555
8132,4.1505446434021
8133,4.1690754890441895
8134,4.16107177734375
8135,4.056586742401123
8136,4.568126201629639
8137,4.1085944175720215
8138,3.5922045707702637
8139,3.680584669113159
8140,3.132871389389038
8141,3.968113899230957
8142,3.660156726837158
8143,4.481151103973389
8144,3.634791851043701
8145,4.088512420654297
8146,2.324683666229248
8147,4.158015251159668
8148,2.660470724105835
8149,3.6543548107147217
8150,3.829698324203491
8151,2.974679708480835
8152,4.0661187171936035
8153,3.5655517578125
8154,3.7331316471099854
8155,3.860490083694458
8156,3.8226349353790283
8157,3.68863844871521
8158,3.2119181156158447
8159,4.028221130371094
8160,4.184063911437988
8161,3.3760228157043457
8162,4.000916004180908
8163,3.8195948600769043
8164,3.868001699447632
8165,4.141574382781982
8166,4.142385482788086
8167,3.798180341720581
8168,3.0028347969055176
8169,3.303098201751709
8170,3.9993035793304443
8171,3.9807252883911133
8172,3.9227025508880615
8173,3.5971832275390625
8174,3.8229458332061768
8175,3.7550721168518066
8176,4.306441783905029
8177,2.6919007301330566
8178,4.340610504150391
8179,4.280182361602783
8180,3.287454843521118
8181,3.717837333679199
8182,3.8452563285827637
8183,3.755885601043701
8184,3.725078821182251
8185,3.5411105155944824
8186,3.491297483444214
8187,4.202327728271484
8188,3.799917459487915
8189,3.8741040229797363
8190,4.171580791473389
8191,3.776383876800537
8192,3.768723964691162
8193,3.9012184143066406
8194,4.052182674407959
8195,4.494970321655273
8196,3.0691661834716797
8197,3.9394428730010986
8198,4.027525901794434
8199,4.122004508972168
8200,4.861578464508057
8201,3.363708734512329
8202,4.144618511199951
8203,3.845693588256836
8204,4.083286285400391
8205,4.078861713409424
8206,3.8692712783813477
8207,3.84185528755188
8208,3.9151339530944824
8209,3.799528121948242
8210,3.502298593521118
8211,3.7895009517669678
8212,4.158291816711426
8213,4.269295692443848
8214,4.184825897216797
8215,3.759174108505249
8216,3.8239500522613525
8217,3.3709661960601807
8218,3.74503231048584
8219,3.874088764190674
8220,4.0653886795043945
8221,4.590566635131836
8222,3.909482717514038
8223,3.093125343322754
8224,3.8742868900299072
8225,4.051446914672852
8226,4.009410858154297
8227,4.499459266662598
8228,3.2441749572753906
8229,4.1217851638793945
8230,3.330460548400879
8231,3.942939519882202
8232,3.914412021636963
8233,3.783203125
8234,3.9510879516601562
8235,3.751326560974121
8236,3.0681207180023193
8237,3.6667377948760986
8238,3.9828741550445557
8239,3.7214629650115967
8240,3.295682191848755
8241,3.4278440475463867
8242,3.8404555320739746
8243,4.434528350830078
8244,4.090940952301025
8245,3.5052382946014404
8246,4.045924186706543
8247,3.8584909439086914
8248,3.9930009841918945
8249,4.344042778015137
8250,4.02191162109375
8251,4.310514450073242
8252,4.424562454223633
8253,3.8307271003723145
8254,3.7429845333099365
8255,3.565528392791748
8256,3.7242989540100098
8257,4.112111568450928
8258,2.9775469303131104
8259,4.204553604125977
8260,3.8356189727783203
8261,4.205082416534424
8262,3.7979040145874023
8263,4.1001691818237305
8264,3.9552018642425537
8265,4.302605152130127
8266,3.491729974746704
8267,3.667473793029785
8268,4.062183380126953
8269,3.711047649383545
8270,3.8106696605682373
8271,3.16994047164917
8272,4.021081924438477
8273,3.8880460262298584
8274,3.6177499294281006
8275,4.161063194274902
8276,4.044841766357422
8277,4.118942737579346
8278,3.780449867248535
8279,4.228329658508301
8280,4.3296027183532715
8281,4.111105918884277
8282,4.120889186859131
8283,4.0326104164123535
8284,4.228957653045654
8285,3.831362247467041
8286,2.4823596477508545
8287,4.460661888122559
8288,3.763725519180298
8289,4.141271114349365
8290,4.112627983093262
8291,4.087681770324707
8292,4.1479902267456055
8293,3.744913339614868
8294,4.368286609649658
8295,3.4757497310638428
8296,4.184564113616943
8297,3.675213098526001
8298,4.944883823394775
8299,2.869288921356201
8300,3.3350441455841064
8301,3.7867846488952637
8302,4.360925674438477
8303,3.8890938758850098
8304,3.9772841930389404
8305,4.057233810424805
8306,4.632194995880127
8307,4.029084205627441
8308,4.300281524658203
8309,3.708400249481201
8310,3.6539957523345947
8311,4.2424139976501465
8312,4.541877746582031
8313,4.353492736816406
8314,3.071786880493164
8315,4.127388000488281
8316,4.124358177185059
8317,3.814971446990967
8318,4.122525215148926
8319,3.516357183456421
8320,3.9741997718811035
8321,4.194389343261719
8322,4.214167594909668
8323,3.6574301719665527
8324,3.6423251628875732
8325,4.168451309204102
8326,4.267167091369629
8327,3.7546064853668213
8328,4.149545192718506
8329,3.213458299636841
8330,4.39715576171875
8331,4.181901931762695
8332,3.8678746223449707
8333,3.112224817276001
8334,4.262801170349121
8335,3.5613977909088135
8336,4.069393157958984
8337,3.542294502258301
8338,4.18648099899292
8339,3.7742562294006348
8340,3.30145001411438
8341,4.123904228210449
8342,4.033804416656494
8343,3.2115297317504883
8344,4.110986709594727
8345,3.9518048763275146
8346,3.407566785812378
8347,3.1470322608947754
8348,3.9384307861328125
8349,4.121261119842529
8350,3.3561103343963623
8351,4.108543395996094
8352,3.6053614616394043
8353,3.4133760929107666
8354,4.121270179748535
8355,3.5288639068603516
8356,4.2776994705200195
8357,3.85113787651062
8358,3.7652957439422607
8359,3.6765828132629395
8360,3.9866299629211426
8361,3.8286824226379395
8362,4.066666603088379
8363,3.5268824100494385
8364,3.6119847297668457
8365,3.75270414352417
8366,3.840576648712158
8367,4.043489933013916
8368,4.215680122375488
8369,3.6372480392456055
8370,3.242823362350464
8371,4.069107532501221
8372,3.675063371658325
8373,2.2682504653930664
8374,2.8561856746673584
8375,4.13674783706665
8376,4.738541126251221
8377,4.0591721534729
8378,4.073265075683594
8379,4.286128520965576
8380,3.533229112625122
8381,4.452028274536133
8382,4.087250709533691
8383,4.381472110748291
8384,3.4023239612579346
8385,3.8820042610168457
8386,4.223706245422363
8387,4.112890243530273
8388,3.9250361919403076
8389,3.402676820755005
8390,4.145442485809326
8391,3.3992176055908203
8392,3.4792864322662354
8393,4.188079357147217
8394,4.214004993438721
8395,4.117045879364014
8396,3.8530540466308594
8397,3.9311251640319824
8398,3.523317337036133
8399,4.164006233215332
8400,4.237145900726318
8401,4.959377288818359
8402,3.8734116554260254
8403,4.4811625480651855
8404,3.877817392349243
8405,4.498469829559326
8406,4.294803142547607
8407,3.9405934810638428
8408,4.731773376464844
8409,4.112778663635254
8410,3.9073598384857178
8411,4.049288272857666
8412,3.7187466621398926
8413,3.9776902198791504
8414,4.269162654876709
8415,3.592012643814087
8416,4.1446733474731445
8417,3.9290950298309326
8418,4.640222072601318
8419,3.485942840576172
8420,3.6804652214050293
8421,4.111623764038086
8422,3.7329800128936768
8423,4.129701614379883
8424,3.1955177783966064
8425,4.045017242431641
8426,4.128192901611328
8427,3.8098411560058594
8428,4.438772678375244
8429,3.8376004695892334
8430,4.197787284851074
8431,4.0583977699279785
8432,4.191648006439209
8433,4.045731544494629
8434,4.035946369171143
8435,3.8126564025878906
8436,3.6051619052886963
8437,3.9986367225646973
8438,4.129040241241455
8439,3.220057249069214
8440,3.1227986812591553
8441,4.153069972991943
8442,4.1757707595825195
8443,4.048837184906006
8444,3.9285857677459717
8445,3.676206588745117
8446,3.6642332077026367
8447,3.5710508823394775
8448,3.345036745071411
8449,3.6199193000793457
8450,3.355407953262329
8451,2.869689464569092
8452,3.131760597229004
8453,4.154668807983398
8454,3.966693639755249
8455,3.547727346420288
8456,3.756601095199585
8457,3.838080406188965
8458,4.014701843261719
8459,4.342645645141602
8460,3.7121896743774414
8461,3.8210020065307617
8462,3.4516196250915527
8463,4.079562187194824
8464,3.5885980129241943
8465,3.8042054176330566
8466,4.512324810028076
8467,2.6379077434539795
8468,3.532639265060425
8469,4.303506851196289
8470,3.644411325454712
8471,3.864818811416626
8472,4.315732002258301
8473,4.03847074508667
8474,4.034939289093018
8475,3.67187762260437
8476,4.162520408630371
8477,4.201493263244629
8478,3.9752395153045654
8479,4.065380096435547
8480,3.311814069747925
8481,3.9905049800872803
8482,3.2572405338287354
8483,3.4527947902679443
8484,4.304101943969727
8485,3.8680782318115234
8486,4.759559154510498
8487,3.8663835525512695
8488,4.166439056396484
8489,4.650137424468994
8490,4.305119514465332
8491,4.3174567222595215
8492,4.147925853729248
8493,4.3335771560668945
8494,3.671658992767334
8495,4.164107322692871
8496,4.6854753494262695
8497,2.7035727500915527
8498,3.467787265777588
8499,4.241924285888672
8500,3.6525938510894775
8501,4.0352277755737305
8502,2.9673879146575928
8503,4.030636787414551
8504,3.6023271083831787
8505,2.8810317516326904
8506,4.252114295959473
8507,3.9964911937713623
8508,3.258526563644409
8509,4.587698936462402
8510,3.832742929458618
8511,3.923917293548584
8512,4.185830116271973
8513,4.038514137268066
8514,4.366937637329102
8515,3.7408695220947266
8516,3.5010313987731934
8517,3.5576562881469727
8518,3.111685037612915
8519,4.270463943481445
8520,4.342975616455078
8521,4.017650127410889
8522,3.0766210556030273
8523,3.7742934226989746
8524,3.694413423538208
8525,3.9565932750701904
8526,4.60242223739624
8527,3.7957866191864014
8528,3.328681707382202
8529,3.657442331314087
8530,4.246694564819336
8531,4.225769519805908
8532,3.92315936088562
8533,3.942265033721924
8534,4.105595588684082
8535,4.1523919105529785
8536,3.963592290878296
8537,3.6990933418273926
8538,3.6582534313201904
8539,4.00905179977417
8540,3.9719364643096924
8541,4.008322238922119
8542,3.57491397857666
8543,3.5863704681396484
8544,3.9969184398651123
8545,3.988546371459961
8546,4.014444351196289
8547,3.890390157699585
8548,4.2673797607421875
8549,3.4100756645202637
8550,3.844820737838745
8551,4.0628767013549805
8552,4.273940086364746
8553,4.314912796020508
8554,3.8171637058258057
8555,3.9921987056732178
8556,3.7971699237823486
8557,3.9171717166900635
8558,3.744784355163574
8559,3.8560116291046143
8560,3.0798590183258057
8561,4.019100189208984
8562,4.3863630294799805
8563,3.6518027782440186
8564,4.187134742736816
8565,4.383930683135986
8566,4.273565292358398
8567,4.171792984008789
8568,3.447737216949463
8569,2.422240972518921
8570,4.082571029663086
8571,4.059493064880371
8572,3.2442431449890137
8573,2.3310389518737793
8574,3.6957430839538574
8575,4.085640907287598
8576,3.6690940856933594
8577,3.835404634475708
8578,3.9050755500793457
8579,4.09642219543457
8580,4.433567047119141
