id,happiness
8001,3.4580090045928955
8002,3.5628387928009033
8003,3.09503436088562
8004,4.263160705566406
8005,3.3752152919769287
8006,3.9426333904266357
8007,4.140774250030518
8008,4.288342475891113
8009,4.067370414733887
8010,2.931617498397827
8011,3.276754140853882
8012,3.739837884902954
8013,4.1600470542907715
8014,3.728106737136841
8015,3.429251194000244
8016,4.635711669921875
8017,3.606397867202759
8018,4.303306579589844
8019,4.009956359863281
8020,4.131946086883545
8021,4.175909042358398
8022,3.8807554244995117
8023,3.873296022415161
8024,3.721508502960205
8025,2.9923346042633057
8026,3.988553285598755
8027,4.276054382324219
8028,3.918396472930908
8029,4.617397308349609
8030,4.320749282836914
8031,3.9058821201324463
8032,4.185146331787109
8033,4.081393241882324
8034,3.2964608669281006
8035,3.523030996322632
8036,4.3870134353637695
8037,3.81137752532959
8038,4.023617744445801
8039,3.526278495788574
8040,4.237957000732422
8041,4.214544296264648
8042,3.814814567565918
8043,3.9805924892425537
8044,3.9757132530212402
8045,4.261191368103027
8046,3.901752471923828
8047,4.295936584472656
8048,3.999565839767456
8049,3.8991546630859375
8050,4.328855991363525
8051,3.589625358581543
8052,4.30183219909668
8053,3.3448638916015625
8054,4.067874908447266
8055,4.1594648361206055
8056,2.87616229057312
8057,3.641477346420288
8058,3.4159977436065674
8059,3.2450478076934814
8060,4.138739585876465
8061,3.107567548751831
8062,3.638640880584717
8063,3.8443098068237305
8064,3.96537184715271
8065,4.215592384338379
8066,4.294764041900635
8067,4.244782447814941
8068,4.154941558837891
8069,3.6432440280914307
8070,4.158682346343994
8071,3.8818600177764893
8072,4.555334568023682
8073,3.7827370166778564
8074,4.1570024490356445
8075,3.375781297683716
8076,3.743412494659424
8077,3.648899793624878
8078,4.003808498382568
8079,4.66508674621582
8080,3.9535868167877197
8081,4.079897880554199
8082,3.817725419998169
8083,4.204418182373047
8084,4.431160926818848
8085,4.394086837768555
8086,4.16257381439209
8087,4.151194095611572
8088,4.198250770568848
8089,3.466118097305298
8090,3.8809421062469482
8091,4.207004547119141
8092,3.408865213394165
8093,4.2520856857299805
8094,4.154730319976807
8095,4.313457489013672
8096,3.3726372718811035
8097,4.28748893737793
8098,3.7788174152374268
8099,3.5971977710723877
8100,3.9663963317871094
8101,4.351070404052734
8102,4.006684303283691
8103,3.6787610054016113
8104,4.474405288696289
8105,3.9974498748779297
8106,4.286604404449463
8107,4.163662433624268
8108,4.196804046630859
8109,3.736926555633545
8110,3.508867025375366
8111,4.269922256469727
8112,3.527515411376953
8113,4.083735466003418
8114,4.62633752822876
8115,3.9615118503570557
8116,4.107844352722168
8117,3.7413201332092285
8118,3.66290283203125
8119,3.9472098350524902
8120,4.451661109924316
8121,2.7828893661499023
8122,4.1161394119262695
8123,3.7144744396209717
8124,3.764441967010498
8125,4.156354904174805
8126,4.587026119232178
